Step,CartPole_Preference_Improved100_500_4,CartPole_Preference_Improved100_500_3,CartPole_Preference_Improved100_500_2,CartPole_Preference_Improved100_500_1,CartPole_Preference_Improved100_500_0,CartPole_Preference_Improved100_300_4,CartPole_Preference_Improved100_300_3,CartPole_Preference_Improved100_300_2,CartPole_Preference_Improved100_300_1,CartPole_Preference_Improved100_300_0,CartPole_Preference_Improved100_200_4,CartPole_Preference_Improved100_200_3,CartPole_Preference_Improved100_200_2,CartPole_Preference_Improved100_200_1,CartPole_Preference_Improved100_200_0,CartPole_Preference_Improved100_100_4,CartPole_Preference_Improved100_100_3,CartPole_Preference_Improved100_100_2,CartPole_Preference_Improved100_100_1,CartPole_Preference_Improved100_100_0,CartPole_Preference_Improved100_50_4,CartPole_Preference_Improved100_50_3,CartPole_Preference_Improved100_50_2,CartPole_Preference_Improved100_50_1,CartPole_Preference_Improved100_50_0,CartPole_Preference_Improved100_25_4,CartPole_Preference_Improved100_25_3,CartPole_Preference_Improved100_25_2,CartPole_Preference_Improved100_25_1,CartPole_Preference_Improved100_25_0,CartPole_Preference_Improved100_10_4,CartPole_Preference_Improved100_10_3,CartPole_Preference_Improved100_10_2,CartPole_Preference_Improved100_10_1,CartPole_Preference_Improved100_10_0,CartPole_MSE_500_4,CartPole_MSE_500_3,CartPole_MSE_500_2,CartPole_MSE_500_1,CartPole_MSE_500_0,CartPole_MSE_300_4,CartPole_MSE_300_3,CartPole_MSE_300_2,CartPole_MSE_300_1,CartPole_MSE_300_0,CartPole_MSE_200_4,CartPole_MSE_200_3,CartPole_MSE_200_2,CartPole_MSE_200_1,CartPole_MSE_200_0,CartPole_MSE_100_4,CartPole_MSE_100_3,CartPole_MSE_100_2,CartPole_MSE_100_1,CartPole_MSE_100_0,CartPole_MSE_50_4,CartPole_MSE_50_3,CartPole_MSE_50_2,CartPole_MSE_50_1,CartPole_MSE_50_0,CartPole_MSE_25_4,CartPole_MSE_25_3,CartPole_MSE_25_2,CartPole_MSE_25_1,CartPole_MSE_25_0,CartPole_MSE_10_4,CartPole_MSE_10_3,CartPole_MSE_10_2,CartPole_MSE_10_1,CartPole_MSE_10_0,CartPole_Comparison_500_4,CartPole_Comparison_500_3,CartPole_Comparison_500_2,CartPole_Comparison_500_1,CartPole_Comparison_500_0,CartPole_Comparison_300_4,CartPole_Comparison_300_3,CartPole_Comparison_300_2,CartPole_Comparison_300_1,CartPole_Comparison_300_0,CartPole_Comparison_200_4,CartPole_Comparison_200_3,CartPole_Comparison_200_2,CartPole_Comparison_200_1,CartPole_Comparison_200_0,CartPole_Comparison_100_4,CartPole_Comparison_100_3,CartPole_Comparison_100_2,CartPole_Comparison_100_1,CartPole_Comparison_100_0,CartPole_Comparison_50_4,CartPole_Comparison_50_3,CartPole_Comparison_50_2,CartPole_Comparison_50_1,CartPole_Comparison_50_0,CartPole_Comparison_25_4,CartPole_Comparison_25_3,CartPole_Comparison_25_2,CartPole_Comparison_25_1,CartPole_Comparison_25_0,CartPole_Comparison_10_4,CartPole_Comparison_10_3,CartPole_Comparison_10_2,CartPole_Comparison_10_1,CartPole_Comparison_10_0
10,34.0444450378418,25.86666679382324,27.755556106567383,36.488887786865234,86.28888702392578,42.13333511352539,59.46666717529297,25.88888931274414,44.155555725097656,20.66666603088379,38.511112213134766,16.755556106567383,19.35555648803711,21.0,24.844444274902344,18.511110305786133,27.91111183166504,22.933332443237305,31.155555725097656,23.155555725097656,29.66666603088379,17.22222137451172,33.088890075683594,17.200000762939453,22.066667556762695,17.88888931274414,17.955554962158203,16.844444274902344,27.733333587646484,15.022222518920898,26.600000381469727,17.08888816833496,14.644444465637209,23.066667556762695,29.66666603088379,51.400001525878906,45.28888702392578,29.755556106567383,44.53333282470703,50.0444450378418,53.64444351196289,35.488887786865234,33.42222213745117,31.577777862548828,36.911109924316406,42.11111068725586,47.77777862548828,19.13333320617676,16.488889694213867,42.400001525878906,25.9777774810791,28.88888931274414,26.33333396911621,59.66666793823242,17.822221755981445,18.844444274902344,26.755556106567383,27.46666717529297,15.577777862548828,20.066667556762695,17.822221755981445,27.35555648803711,14.133333206176758,31.399999618530273,30.799999237060547,21.0222225189209,18.844444274902344,15.177778244018556,17.177778244018555,30.511110305786133,17.844444274902344,30.688888549804688,32.022220611572266,33.22222137451172,29.488889694213867,38.71111297607422,25.86666679382324,23.91111183166504,36.86666488647461,21.11111068725586,32.42222213745117,19.600000381469727,15.866666793823242,23.044445037841797,18.311111450195312,33.68888854980469,28.244443893432617,26.86666679382324,22.0222225189209,18.155555725097656,37.622222900390625,33.24444580078125,14.600000381469728,17.200000762939453,15.04444408416748,32.977779388427734,19.266666412353516,16.844444274902344,27.733333587646484,18.9777774810791,26.600000381469727,37.377777099609375,14.088889122009276,23.066667556762695,18.53333282470703
11,34.306121826171875,26.40816307067871,27.183673858642575,37.71428680419922,96.28571319580078,42.79591751098633,64.7551040649414,25.612245559692383,48.1224479675293,20.32653045654297,37.46938705444336,16.06122398376465,19.244897842407227,21.163265228271484,25.32653045654297,17.836734771728516,29.081632614135746,22.5510196685791,31.12244987487793,22.387754440307617,29.4489803314209,16.489795684814453,34.48979568481445,16.67346954345703,23.46938705444336,17.306121826171875,17.183673858642578,16.367347717285156,27.102041244506836,14.469388008117676,26.693878173828125,16.387754440307617,14.102041244506836,22.67346954345703,28.918367385864254,53.51020431518555,48.85714340209961,31.0,55.81632614135742,55.081634521484375,59.46938705444336,35.61224365234375,33.06122589111328,31.816326141357425,39.26530456542969,41.448978424072266,48.1020393371582,18.612245559692383,15.836734771728516,46.1020393371582,25.306121826171875,28.4489803314209,27.102041244506836,67.0,17.510204315185547,18.306121826171875,26.775510787963867,27.12244987487793,15.0,19.244897842407227,17.081632614135742,28.85714340209961,13.673469543457031,31.020408630371097,32.61224365234375,21.653060913085938,18.163265228271484,14.591836929321287,16.46938705444336,29.46938705444336,17.26530647277832,31.46938705444336,31.653060913085938,34.48979568481445,29.53061294555664,38.38775634765625,24.979591369628903,24.204082489013672,36.8775520324707,20.612245559692383,32.20408248901367,18.816326141357425,15.428571701049805,22.306121826171875,18.428571701049805,33.79591751098633,28.102041244506836,26.632652282714844,21.346939086914062,17.816326141357422,38.18367385864258,32.28571319580078,14.102041244506836,16.67346954345703,14.510204315185549,32.8979606628418,18.918367385864254,16.367347717285156,27.102041244506836,18.510204315185547,26.693878173828125,38.979591369628906,13.63265323638916,22.67346954345703,18.26530647277832
12,34.45283126831055,26.339622497558594,27.773584365844727,44.867923736572266,103.49056243896484,46.73584747314453,69.60377502441406,26.20754623413086,51.54716873168945,20.30188751220703,37.75471878051758,15.50943374633789,19.150943756103516,21.358489990234375,26.09433937072754,17.264150619506836,28.320755004882812,22.98113250732422,30.849056243896484,21.679244995117188,28.358489990234375,15.90566062927246,35.49056625366211,16.169811248779297,25.09433937072754,16.754716873168945,16.528301239013672,15.867924690246582,26.90566062927246,13.96226406097412,27.245283126831055,15.886792182922363,13.679244995117188,22.49056625366211,29.320755004882812,56.26415252685547,51.20754623413086,33.28302001953125,73.67924499511719,70.03773498535156,62.77358627319336,37.15094375610352,33.60377502441406,32.358489990234375,42.28302001953125,44.50943374633789,48.81132125854492,18.18867874145508,15.283019065856934,50.39622497558594,24.92452812194824,28.358489990234375,27.339622497558594,83.4339599609375,17.58490562438965,17.716981887817383,25.90566062927246,27.716981887817383,14.50943374633789,18.45282936096191,16.452829360961914,30.18867874145508,13.283019065856934,30.320755004882812,34.81132125854492,21.50943374633789,18.0,14.132075309753418,15.867924690246582,28.96226501464844,16.62264060974121,33.24528121948242,31.92452812194824,35.11320877075195,30.830188751220703,38.0,24.320755004882812,24.79245376586914,38.0,20.49056625366211,31.92452812194824,18.169811248779297,14.924528121948242,21.716981887817383,18.88679313659668,34.39622497558594,27.62264060974121,27.150943756103516,20.660377502441406,18.226415634155273,39.37735748291016,31.01886749267578,13.679244995117188,16.169811248779297,14.09433937072754,33.924530029296875,18.849056243896484,15.867924690246582,26.90566062927246,17.849056243896484,27.245283126831055,38.79245376586914,13.245283126831056,22.49056625366211,18.830188751220703
13,36.15789413452149,25.6842098236084,27.0,46.73684310913086,112.14035034179688,48.75438690185547,76.5614013671875,26.01754379272461,56.8070182800293,20.40350914001465,39.596492767333984,14.98245620727539,19.052631378173828,20.98245620727539,26.61403465270996,16.75438690185547,27.22806930541992,22.543859481811523,30.789474487304688,21.122806549072266,27.61403465270996,15.350876808166504,35.01754379272461,15.771929740905762,25.47368431091309,16.280702590942383,15.98245620727539,15.649123191833496,26.157894134521484,13.596490859985352,27.07017517089844,15.38596534729004,13.298245429992676,22.421052932739254,29.701753616333008,60.31578826904297,59.15789413452149,35.01754379272461,99.07017517089844,77.45613861083984,74.14035034179688,37.894737243652344,33.68421173095703,33.26315689086914,43.47368240356445,45.50877380371094,52.8070182800293,17.894737243652344,14.82456111907959,51.64912414550781,25.175437927246097,28.61403465270996,26.66666603088379,105.70175170898438,17.66666603088379,17.24561309814453,26.52631568908691,28.508771896362305,14.087718963623049,17.859649658203125,15.912281036376951,32.578948974609375,12.929824829101562,29.842105865478516,37.22806930541992,21.561403274536133,17.3157901763916,13.719298362731934,15.350876808166504,28.210525512695312,16.157894134521484,34.543861389160156,31.03508758544922,35.877193450927734,31.61403465270996,37.175437927246094,23.59649085998535,24.66666603088379,38.05263137817383,20.052631378173828,31.543859481811523,17.508771896362305,14.789473533630373,21.175437927246097,18.947368621826172,33.78947448730469,26.77193069458008,26.210525512695312,19.947368621826172,19.175437927246097,40.561405181884766,29.859649658203125,13.298245429992676,15.771929740905762,13.649123191833496,35.73684310913086,18.561403274536133,15.649123191833496,26.157894134521484,17.736841201782227,27.07017517089844,38.140350341796875,12.894737243652344,22.421052932739254,19.36842155456543
14,37.31147384643555,26.081966400146484,26.557376861572266,48.721309661865234,128.91802978515625,53.24590301513672,80.44261932373047,26.213115692138672,60.70491790771485,20.19672203063965,40.24590301513672,14.524590492248535,18.868852615356445,21.73770523071289,27.278688430786133,16.31147575378418,27.868852615356445,22.770492553710938,29.88524627685547,20.68852424621582,27.672130584716797,14.868852615356444,34.721309661865234,15.393442153930664,26.62295150756836,15.803278923034668,15.557376861572266,15.65573787689209,25.639345169067383,13.245902061462402,26.704917907714844,15.0,13.0,22.295082092285156,29.639345169067383,67.24590301513672,61.459014892578125,36.180328369140625,124.95082092285156,91.2786865234375,93.96721649169922,36.90163803100586,34.442623138427734,35.344261169433594,46.47541046142578,46.6721305847168,55.68852615356445,17.704917907714844,14.377049446105955,59.50819778442383,25.278688430786133,28.327869415283203,26.508195877075195,131.557373046875,17.31147575378418,16.770492553710938,26.327869415283203,29.57377052307129,13.68852424621582,17.344263076782227,15.426229476928713,32.22950744628906,12.73770523071289,30.721311569213867,38.90163803100586,21.721311569213867,17.409835815429688,13.393442153930664,14.868852615356444,27.508195877075195,15.68852424621582,33.704917907714844,30.655736923217773,35.36065673828125,33.59016418457031,36.573768615722656,23.032787322998047,25.147541046142575,38.70491790771485,19.8360652923584,31.655736923217773,16.983606338500977,14.639344215393066,20.704917907714844,19.278688430786133,33.13114929199219,26.73770523071289,26.065574645996097,19.31147575378418,19.24590110778809,41.31147384643555,30.26229476928711,13.0,15.393442153930664,13.31147575378418,37.31147384643555,18.11475372314453,15.65573787689209,25.639345169067383,17.278688430786133,26.704917907714844,37.59016418457031,12.622950553894045,22.295082092285156,20.295082092285156
15,43.0461540222168,26.4769229888916,26.10769271850586,55.153846740722656,138.4769287109375,56.876922607421875,86.78461456298828,25.72307777404785,86.32307434082031,20.13846206665039,42.86153793334961,14.138461112976074,19.03076934814453,21.78461456298828,27.123077392578125,15.953845977783203,27.461538314819336,22.75384521484375,29.769229888916016,20.30769157409668,28.738462448120117,14.461538314819336,34.4461555480957,15.092308044433594,26.5230770111084,15.36923122406006,15.10769271850586,15.676922798156738,25.78461456298828,12.938461303710938,26.399999618530273,14.58461570739746,12.753846168518066,22.076923370361328,29.75384521484375,75.32307434082031,68.53845977783203,37.07692337036133,148.03076171875,106.78461456298828,114.33846282958984,36.9538459777832,34.92307662963867,37.846153259277344,49.78461456298828,47.03076934814453,66.75384521484375,17.538461685180664,14.030769348144531,65.63076782226562,24.75384521484375,28.200000762939453,26.292306900024418,154.23077392578125,17.184616088867188,16.430768966674805,26.938461303710938,29.815383911132812,13.384614944458008,16.86153793334961,14.984615325927734,32.93846130371094,12.692307472229004,32.10769271850586,40.32307815551758,21.799999237060547,16.984615325927734,13.123077392578123,14.492307662963867,27.0,15.276923179626465,34.984615325927734,30.384614944458008,34.41538619995117,33.18461608886719,35.5538444519043,22.41538429260254,25.399999618530273,39.369232177734375,19.646154403686523,31.153846740722656,16.44615364074707,14.492307662963867,20.41538429260254,19.4769229888916,32.400001525878906,26.369230270385746,26.261537551879883,18.846153259277344,19.86153793334961,42.33846282958984,29.738462448120117,12.784615516662598,15.092308044433594,13.015384674072266,38.67692184448242,17.630769729614258,15.676922798156738,25.78461456298828,16.78461456298828,26.399999618530273,36.86153793334961,12.399999618530272,22.076923370361328,20.461538314819336
16,47.68115997314453,27.28985595703125,26.376811981201172,60.65217208862305,152.5797119140625,61.434783935546875,90.59420013427734,26.0,110.3043441772461,20.33333396911621,45.27536392211914,13.82608699798584,18.811594009399418,21.536231994628903,27.0,15.666666984558104,27.231884002685547,22.405797958374023,30.101449966430664,20.0,28.492753982543945,14.1304349899292,34.33333206176758,14.840579986572266,26.811594009399418,14.95652198791504,14.710144996643066,15.797101020812988,25.04347801208496,12.637681007385254,26.0,14.21739101409912,12.52173900604248,21.898550033569336,30.202898025512695,83.85507202148438,77.07246398925781,37.97101593017578,168.43478393554688,121.28985595703124,128.6666717529297,38.536231994628906,36.49275207519531,42.98550796508789,52.78260803222656,47.91304397583008,74.92753601074219,17.376811981201172,13.739130020141602,77.66666412353516,24.246376037597656,28.144927978515625,25.98550796508789,174.27536010742188,16.898550033569336,16.159420013427734,27.449275970458984,31.115942001342773,13.1304349899292,16.405797958374023,14.60869598388672,35.840579986572266,12.536231994628906,33.23188400268555,41.82608795166016,21.898550033569336,16.782608032226562,12.8695650100708,14.17391300201416,26.594202041625977,14.884057998657228,34.246376037597656,30.144927978515625,36.159420013427734,33.76811599731445,34.71014404296875,21.898550033569336,25.405797958374023,39.37681198120117,19.78260803222656,31.21739196777344,15.971014022827148,14.420289993286133,20.072463989257812,19.869565963745117,31.95652198791504,26.04347801208496,25.69565200805664,18.39130401611328,20.01449203491211,44.115943908691406,28.811594009399418,12.550724983215332,14.840579986572266,12.78260898590088,41.37681198120117,17.217391967773438,15.797101020812988,25.04347801208496,16.275362014770508,26.0,36.31884002685547,12.188405990600586,21.898550033569336,20.579710006713867
17,55.75342559814453,28.19178009033203,26.410959243774418,66.27397155761719,163.93150329589844,69.4246597290039,96.1369857788086,26.561643600463867,131.65753173828125,20.164382934570312,50.15068435668945,13.561643600463867,18.657533645629883,21.53424644470215,27.05479431152344,15.50684928894043,27.438356399536133,22.082191467285156,31.21917724609375,19.50684928894043,30.109588623046875,13.84931468963623,33.890411376953125,14.575342178344728,26.78082275390625,14.575342178344728,14.32876682281494,15.835616111755373,24.931507110595703,12.383562088012695,25.75342559814453,13.876712799072266,12.315068244934082,21.79452133178711,30.369863510131836,98.80821990966795,81.52054595947266,40.01369857788086,186.6027374267578,130.69862365722656,149.01370239257812,39.42465591430664,37.98630142211914,45.5616455078125,58.83561706542969,51.698631286621094,84.67123413085938,17.46575355529785,13.520547866821287,82.61643981933594,23.79452133178711,28.876712799072266,25.53424644470215,192.123291015625,16.75342559814453,15.753424644470217,27.863014221191406,31.49315071105957,12.890411376953123,16.082191467285156,14.287671089172363,36.19178009033203,12.36986255645752,34.94520568847656,42.57534408569336,21.958904266357425,16.643835067749023,12.64383602142334,13.86301326751709,26.123287200927734,14.50684928894043,34.49314880371094,29.657533645629883,35.71232986450195,35.46575164794922,33.79452133178711,21.424657821655273,25.835617065429688,40.72602844238281,19.72602653503418,30.876712799072266,15.520547866821287,14.383562088012695,19.876712799072266,20.24657440185547,31.328767776489254,26.369863510131836,25.958904266357425,18.78082275390625,20.068492889404297,47.19178009033203,29.05479431152344,12.383562088012695,14.575342178344728,12.561643600463867,43.04109573364258,16.890411376953125,15.835616111755373,24.931507110595703,15.84931468963623,25.75342559814453,35.75342559814453,12.0,21.79452133178711,20.397260665893555
18,60.90909194946289,28.246753692626953,26.636363983154297,84.06493377685547,179.83116149902344,78.44155883789062,97.07791900634766,26.714284896850582,150.79220581054688,20.32467460632324,53.20779037475586,13.311688423156738,18.363636016845703,21.805194854736328,27.10389518737793,15.285714149475098,27.02597427368164,22.584415435791016,31.70129776000977,19.03896141052246,31.01298713684082,13.584415435791016,33.80519485473633,14.298701286315918,27.83116912841797,14.246753692626951,14.01298713684082,16.16883087158203,24.51947975158691,12.181818008422852,25.454545974731445,13.610389709472656,12.103896141052246,21.610389709472656,30.03896141052246,117.05194854736328,89.90908813476562,42.24675369262695,202.88311767578125,142.67532348632812,167.2467498779297,40.02597427368164,38.558441162109375,54.66233825683594,63.1298713684082,56.1298713684082,98.9610366821289,17.363636016845703,13.246753692626951,90.29869842529295,23.428571701049805,28.376623153686523,25.18181800842285,208.11688232421875,16.493507385253906,15.376623153686523,27.98701286315918,31.597402572631836,12.649351119995115,15.714285850524902,13.97402572631836,36.85714340209961,12.155843734741213,35.88311767578125,43.506492614746094,21.89610481262207,16.402597427368164,12.415584564208984,13.571428298950195,25.571428298950195,14.194805145263672,35.14285659790039,29.83116912841797,37.68831253051758,38.40259552001953,33.558441162109375,20.98701286315918,26.48052024841309,40.701297760009766,19.84415626525879,30.98701286315918,15.142857551574709,14.259739875793455,19.506492614746097,20.740259170532227,30.532466888427734,26.05194854736328,25.467533111572266,18.493507385253903,20.779220581054688,50.15584564208984,28.87013053894043,12.168830871582031,14.298701286315918,12.33766269683838,44.45454406738281,16.493507385253906,16.16883087158203,24.51947975158691,15.46753215789795,25.454545974731445,35.1298713684082,11.805194854736328,21.610389709472656,20.428571701049805
19,68.1975326538086,28.35802459716797,26.740739822387695,93.9259262084961,195.6419677734375,89.96295928955078,104.70370483398438,26.851852416992188,168.0370330810547,20.35802459716797,57.802467346191406,13.135802268981934,18.172840118408203,21.93827247619629,26.987653732299805,15.11111068725586,27.074073791503903,22.407407760620117,31.49382781982422,18.629629135131836,31.407407760620117,13.320987701416016,33.44444274902344,14.049383163452148,28.283950805664062,13.950616836547852,13.75308609008789,16.975309371948242,23.925926208496097,12.0,25.30864143371582,13.382716178894045,11.90123462677002,21.55555534362793,30.88888931274414,135.9629669189453,101.96295928955078,44.679012298583984,217.55555725097656,147.6913604736328,183.67901611328125,41.567901611328125,38.75308609008789,70.06172943115234,65.97531127929688,59.98765563964844,118.76543426513672,18.0,13.01234531402588,96.81481170654295,23.69135856628418,28.18518447875977,24.77777862548828,222.53086853027344,16.64197540283203,15.049383163452148,27.55555534362793,31.23456764221191,12.44444465637207,15.407407760620115,13.70370388031006,38.35802459716797,11.975308418273926,36.9012336730957,44.74074172973633,21.703702926635746,16.296297073364258,12.19753074645996,13.320987701416016,25.074073791503903,14.0,34.98765563964844,29.654321670532227,38.925926208496094,40.49382781982422,34.30864334106445,20.654321670532227,26.75308609008789,41.40740585327149,19.728395462036133,31.209877014160156,14.839506149291992,14.135802268981934,19.24691390991211,20.66666603088379,30.13580322265625,26.209877014160156,25.35802459716797,18.13580322265625,22.296297073364254,52.7283935546875,28.66666603088379,12.024691581726074,14.049383163452148,12.135802268981934,46.04938125610352,16.148147583007812,16.975309371948242,23.925926208496097,15.123456954956056,25.30864143371582,34.320987701416016,11.617283821105955,21.55555534362793,20.469135284423828
20,78.15116119384766,29.55813980102539,27.0,106.90697479248048,213.3372039794922,104.97674560546876,110.55813598632812,26.930233001708984,187.3372039794922,20.011627197265625,63.20930099487305,12.89534854888916,17.918603897094727,22.534883499145508,26.4069766998291,14.848836898803713,26.94186019897461,22.61627960205078,32.63953399658203,18.104650497436523,31.372093200683594,13.01162815093994,33.011627197265625,13.802325248718262,29.372093200683594,13.639534950256348,13.476744651794434,17.697673797607422,23.244186401367188,11.790698051452637,25.081396102905273,13.127906799316406,12.209301948547363,21.488372802734375,30.546510696411133,157.12791442871094,113.73255920410156,47.91860580444336,233.97674560546875,153.3023223876953,202.06976318359375,44.127906799316406,41.66279220581055,89.69767761230469,69.11627960205078,69.27906799316406,140.93023681640625,18.220930099487305,12.755813598632812,109.86046600341795,23.465116500854492,28.26744270324707,24.325580596923828,238.6627960205078,16.662790298461914,14.732558250427246,26.94186019897461,31.372093200683594,12.220930099487305,15.10465145111084,13.360465049743652,41.3139533996582,11.755813598632812,38.25581359863281,46.151161193847656,21.66279029846191,16.081396102905273,11.965116500854492,13.04651165008545,24.79069709777832,13.790698051452637,34.79069900512695,30.069766998291016,41.069766998291016,45.5,33.53488540649414,20.33720970153809,26.66279029846191,43.569766998291016,19.61627960205078,30.94186019897461,14.5,14.034883499145508,18.9069766998291,20.488372802734375,29.9069766998291,26.23255729675293,25.4069766998291,17.802326202392578,22.9069766998291,57.77906799316406,29.104650497436523,11.802325248718262,13.802325248718262,11.94186019897461,48.39534759521485,15.837209701538086,17.697673797607422,23.244186401367188,14.732558250427246,25.081396102905273,33.63953399658203,11.418604850769045,21.488372802734375,20.081396102905273
21,86.13333129882812,30.511110305786133,26.85555648803711,124.37777709960938,226.07777404785156,118.0111083984375,115.31111145019533,27.63333320617676,201.23333740234375,19.9777774810791,66.07777404785156,12.733333587646484,17.744443893432617,22.61111068725586,26.399999618530273,14.666666984558104,27.03333282470703,22.811111450195312,32.06666564941406,17.755556106567383,30.5222225189209,12.833333015441896,32.68888854980469,13.633333206176758,29.755556106567383,13.411110877990724,13.222222328186035,18.077777862548828,22.700000762939453,11.644444465637209,24.700000762939453,12.88888931274414,12.288888931274414,21.455554962158203,30.488889694213867,172.36666870117188,121.4111099243164,50.13333511352539,245.8000030517578,156.42222595214844,215.3111114501953,46.122222900390625,45.511112213134766,107.87777709960938,71.0888900756836,75.95555877685547,155.58888244628906,18.27777862548828,12.577777862548828,116.66666412353516,23.288888931274418,28.14444351196289,24.044445037841797,250.27777099609375,16.96666717529297,14.466666221618652,26.299999237060547,31.94444465637207,12.06666660308838,14.833333015441896,13.133333206176758,42.71111297607422,11.600000381469728,39.4555549621582,47.25555419921875,21.511110305786133,16.22222137451172,11.800000190734863,12.855555534362791,24.41111183166504,13.588889122009276,34.28888702392578,30.100000381469727,44.155555725097656,58.377777099609375,33.03333282470703,20.0,27.05555534362793,44.03333282470703,19.91111183166504,30.72222137451172,14.199999809265137,13.93333339691162,18.788888931274418,20.288888931274418,29.58888816833496,26.100000381469727,25.244443893432617,17.544445037841797,23.83333396911621,63.29999923706055,28.88888931274414,11.644444465637209,13.633333206176758,11.777777671813965,49.28888702392578,15.51111125946045,18.077777862548828,22.700000762939453,14.477777481079102,24.700000762939453,33.33333206176758,11.277777671813965,21.455554962158203,20.03333282470703
22,95.85106658935548,30.74468040466309,26.914894104003903,140.36170959472656,237.73403930664065,132.3829803466797,122.04255676269533,27.9255313873291,213.94680786132812,19.808509826660156,69.45744323730469,12.627659797668455,17.595745086669922,22.56382942199707,25.893617630004883,14.457447052001951,27.191490173339844,22.946807861328125,32.23404312133789,17.393617630004883,30.085105895996097,12.638298034667969,32.446807861328125,13.457447052001951,29.787233352661133,13.244680404663086,13.031914710998535,18.882978439331055,22.148935317993164,11.510638236999512,24.43617057800293,12.755319595336914,12.56382942199707,21.4255313873291,30.20212745666504,186.3085174560547,129.02127075195312,51.60638427734375,256.6170349121094,161.3829803466797,227.425537109375,47.62765884399414,48.19149017333984,124.42552947998048,73.61701965332031,82.95744323730469,165.3829803466797,18.37234115600586,12.393616676330566,121.61701965332033,23.042552947998047,28.117021560668945,23.74468040466309,260.9042663574219,16.755319595336914,14.28723430633545,26.010639190673828,32.17021179199219,11.904254913330078,14.595745086669922,12.904254913330078,43.787235260009766,11.44680881500244,40.925533294677734,48.085105895996094,21.382978439331055,16.276596069335938,11.638298034667969,12.659574508666992,23.96808433532715,13.43617057800293,34.22340393066406,29.893617630004883,46.46808624267578,75.54255676269531,32.59574508666992,19.75531959533691,27.26595687866211,44.65957260131836,19.989360809326172,30.53191566467285,13.968085289001465,13.872340202331545,18.617021560668945,20.106382369995117,29.40425491333008,26.09574508666992,25.06382942199707,17.308509826660156,24.37234115600586,72.56382751464844,30.010639190673828,11.489361763000488,13.457447052001951,11.638298034667969,51.96808624267578,15.308510780334473,18.882978439331055,22.148935317993164,14.255319595336914,24.43617057800293,33.10638427734375,11.244680404663086,21.4255313873291,19.893617630004883
23,104.0,31.53061294555664,27.09183692932129,155.0408172607422,248.43878173828125,147.38775634765625,129.13265991210938,28.275510787963867,225.62245178222656,19.73469352722168,71.86734771728516,12.479591369628906,17.5510196685791,23.112245559692383,26.081632614135746,14.295918464660645,27.0510196685791,23.275510787963867,32.21428680419922,17.316326141357422,30.0510196685791,12.479591369628906,32.3979606628418,13.27550983428955,29.653060913085938,13.071428298950195,12.816326141357422,19.387754440307617,21.64285659790039,11.357142448425291,24.132652282714844,12.551020622253418,12.826530456542969,21.35714340209961,30.795917510986328,199.03060913085935,139.46939086914062,54.35714340209961,266.551025390625,168.4081573486328,238.551025390625,50.979591369628906,50.8979606628418,131.80612182617188,77.09183502197266,87.7448959350586,178.4591827392578,18.510204315185547,12.214285850524902,125.21428680419922,23.224489212036133,28.0,23.428571701049805,270.66326904296875,16.64285659790039,14.071428298950195,26.306121826171875,32.96938705444336,11.744897842407228,14.336734771728516,12.714285850524902,45.8775520324707,11.357142448425291,41.42856979370117,48.918365478515625,21.255102157592773,16.214284896850586,11.530611991882324,12.469388008117676,23.59183692932129,13.244897842407228,34.88775634765625,29.693878173828125,49.14285659790039,81.91836547851562,32.28571319580078,19.479591369628903,28.397958755493164,44.520408630371094,19.87755012512207,30.510204315185547,13.714285850524902,13.816326141357422,18.4489803314209,20.397958755493164,29.071428298950195,25.918367385864254,24.683673858642575,17.12244987487793,27.26530647277832,76.89795684814453,30.755102157592773,11.387755393981934,13.27550983428955,11.663265228271484,53.693878173828125,15.081632614135742,19.387754440307617,21.64285659790039,13.989795684814451,24.132652282714844,32.73469543457031,11.244897842407228,21.35714340209961,19.85714340209961
